# Constructed from biom file
#OTU ID	2016_1	2016_3	2016_2	2016_4	2017_2	2017_1	2017_3	2017_4	2017_5	2017_6	2017_7	2017_8
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	3.50351051754e-06	0.0	4.13914994278e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__[Parvarchaeota];c__[Micrarchaea];o__[Micrarchaeles];f__	1.40140420702e-06	0.0	0.0	0.0	6.39840880714e-05	1.22156054359e-06	0.0	0.0	0.0	0.0	1.79522057047e-05	0.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114;f__	0.0	4.9626718007e-05	7.24351239986e-06	1.61468284938e-05	6.76403216754e-05	1.95449686975e-05	1.44176148651e-06	4.5434151716e-05	3.34681542146e-06	0.0	8.28563340215e-06	2.41508873129e-05
k__Bacteria;p__;c__;o__;f__	0.000208108524742	7.76212768827e-05	0.000258696871424	0.000139939180279	8.50074312948e-05	0.000342036952206	2.73934682438e-05	0.000222627343408	0.000468554159004	2.94753100066e-06	0.000182283934847	0.000108678992908
k__Bacteria;p__AC1;c__;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67340771073e-06	0.0	0.0	0.0
k__Bacteria;p__AD3;c__ABS-6;o__;f__	0.0	3.81743984669e-06	3.10436245708e-06	0.0	0.0	3.66468163078e-06	0.0	2.2717075858e-06	0.0	4.12654340092e-05	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93004133421e-06	0.0	0.0
k__Bacteria;p__Acidobacteria;c__;o__;f__	0.0021182224589	0.00283508532614	0.00249073347807	0.00732258672192	0.00162428177861	0.0029170865781	7.06463128392e-05	0.00253749737334	0.00166671407989	0.000278050424395	0.00743773691733	0.00410193532207
k__Bacteria;p__Acidobacteria;c__AT-s54;o__;f__	0.000248749246745	0.000167967353254	0.000206957497139	0.000247584703571	0.000117913533731	4.03114979386e-05	1.00923304056e-05	8.97324496391e-05	6.86097161399e-05	6.77932130151e-05	2.34759613061e-05	5.10884154696e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__	0.00518169205544	0.00473871532969	0.00885260694011	0.00892650501897	0.0103864456108	0.011474118186	0.000830454616232	0.0126988454046	0.0101692986581	0.0125053915255	0.01230692748	0.00793077984144
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__;f__	3.92393177964e-05	1.52697593868e-05	4.76002243419e-05	5.38227616459e-05	1.82811680204e-06	1.22156054359e-06	0.0	1.02226841361e-05	8.36703855364e-06	0.0	5.52375560143e-06	1.85776056253e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015;f__	0.000625026276329	1.90871992335e-05	0.000155218122854	0.000193761941925	7.31246720815e-06	3.66468163078e-06	1.44176148651e-06	1.24943917219e-05	7.3629939272e-05	0.0	4.00472281104e-05	0.000198780380191
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__	0.00430581442605	0.00735493410463	0.00629150791302	0.00737371834549	0.00217911522803	0.0047384333486	0.0003099787196	0.00655274053124	0.00651122940244	0.000796815880511	0.0061507018622	0.00587238113816
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	0.196793587174	0.217526629824	0.238816534248	0.189219300842	0.0831710879672	0.103015422202	0.00721889976297	0.120325535697	0.12781153413	0.0736077091691	0.0817653922902	0.110511673703
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.0375148899197	0.0491075461878	0.0460904694003	0.0608035738314	0.0105656010574	0.0134945793251	0.00144752853246	0.0265460389939	0.0237021468148	0.00705442419491	0.0236306264629	0.0120875191001
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424	0.0230846308001	0.00482906140606	0.0155311253728	0.00873005193896	0.0045748622971	0.0100424492289	0.00104960236218	0.0115243725828	0.0162387484249	0.000457849815435	0.00913491082587	0.00830140307366
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__	0.0	0.0	0.0	0.0	0.0	0.0	7.35298358122e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	1.40140420702e-06	0.000132337914685	6.51916115987e-05	2.6911380823e-06	0.000468911959723	0.000316384180791	0.0136087866712	0.000177193191692	2.00808925287e-05	0.0101581743386	1.38093890036e-06	4.64440140632e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	9.31933797665e-05	0.00120885595145	0.000577411417017	4.5749347399e-05	0.00265808183016	0.00275706214689	0.000294119343249	0.00209678610169	0.000195788702155	0.0651974207139	6.90469450179e-06	3.06530492817e-05
k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__	0.000117717953389	9.41635162184e-05	4.24262869135e-05	1.34556904115e-05	1.64530512183e-05	5.25271033746e-05	2.88352297303e-06	3.97548827515e-05	6.19160852969e-05	5.40380683454e-05	8.28563340215e-06	9.28880281265e-06
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__	0.0	0.0	1.03478748569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__	0.00133133399666	0.00104470603804	0.00108031813506	0.00162813853979	0.000616075362287	0.00057779813712	4.46946060819e-05	0.000420265903373	0.00124334192907	4.6177985677e-05	0.00149003307349	0.0019831594005
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.00032162226551	0.00229046390801	0.000924065224725	0.000212599908501	0.00156486798255	0.00134860284013	5.47869364875e-05	0.00103021939016	0.00055222454454	0.0214590081951	0.000331425336086	0.000367836591381
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__	0.00166626960214	0.000283763028604	0.000667437928273	0.000376759331521	0.000267819111499	0.000283402046114	4.32528445954e-06	0.000189687583414	0.000548877729119	0.000455884794768	0.000237521490862	0.000714308936293
k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__	0.0	0.0	0.0	0.0	1.82811680204e-06	0.0	0.0	0.0	1.00404462644e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	7.00702103508e-07	3.81743984669e-06	0.0	0.0	9.14058401019e-07	0.0	0.0	1.1358537929e-06	0.0	4.32304546763e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__	0.0	0.0	1.03478748569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__	0.00665316647281	0.0019647090411	0.00664540523313	0.00562716973008	0.00470922888205	0.00544571690334	0.000299886389195	0.00469107616468	0.0085795613329	0.00124385808228	0.00470209695572	0.0121562562409
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.00230040500582	0.00802934847754	0.00485936203282	0.00997874000915	0.00415439543263	0.0067222476714	0.000198963085139	0.0112585827952	0.00683587049832	0.00132442392963	0.0176525419633	0.00800973466535
k__Bacteria;p__Acidobacteria;c__S035;o__;f__	0.000906007819835	0.000848744125914	0.000698481552843	0.000737371834549	0.0008071135681	0.0007817987479	6.77627898661e-05	0.000461156639917	0.00080490910886	0.00016309671537	0.00061589874956	0.00147877740777
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.000662864189918	0.00013870031443	0.000477037030905	0.000336392260287	0.00300725213935	0.00257138494427	0.000641583861499	0.00171286751969	0.000486961643822	0.00765375549837	0.00178417305926	0.0018048143865
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659	0.0	2.54495989779e-06	0.0	0.0	7.31246720815e-06	6.10780271797e-06	1.44176148651e-06	6.8151227574e-06	0.0	8.84259300197e-06	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__MVS-65	2.80280841403e-06	0.0	2.06957497139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f	3.92393177964e-05	8.90735964228e-06	4.34610743992e-05	0.0	5.94137960663e-05	0.000105054206749	0.0	4.77058593018e-05	5.68958621648e-05	1.9650206671e-05	5.52375560143e-06	4.5515133782e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.000259960480401	2.79945588757e-05	0.000164531210225	0.000242202427407	0.00122118202376	0.00222690487097	0.00085208103853	0.00128465063977	0.00046018712045	0.00694143550655	0.00106884670888	0.000635354112385
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.000388889667447	2.03596791824e-05	0.000147974610454	0.000123792351786	0.000524669522185	0.000425103069171	0.000105248588516	0.000517949329562	0.000274438864559	2.8492799673e-05	0.000458471714919	0.000132829880221
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	0.00112322547192	0.00071513373128	0.00152941590386	0.00143168545978	0.0015246494129	0.000665750496259	0.00153835950611	0.0013119111308	0.00220220454732	9.13734610204e-05	0.00234069143611	0.00200823916809
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	1.89189567947e-05	4.83542380581e-05	2.89740495994e-05	5.38227616459e-05	6.12419128683e-05	0.000153916628493	0.0	5.33851282663e-05	2.51011156609e-05	0.000348791168411	9.52847841247e-05	6.87371408136e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__	9.59961881806e-05	6.36239974449e-05	8.48525738269e-05	3.76759331521e-05	0.000110601066523	8.4287677508e-05	1.15340918921e-05	2.83963448225e-05	0.000190768479023	2.45627583388e-05	3.4523472509e-05	8.45281055951e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	0.0127660916238	0.000816932127192	0.00372626973598	0.00172771064883	0.00544504589487	0.00274973278363	5.47869364875e-05	0.00280442301467	0.00716385840963	4.6177985677e-05	0.00291930483536	0.00478187568795
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	0.000329329988649	0.0015562429775	0.000711933790158	0.000565138997282	0.000499989945358	0.0010200030539	7.64133587852e-05	0.000590643972308	0.000468554159004	0.000168991777371	0.000252711818766	0.000244295513973
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.0	0.000203596791824	5.17393742847e-06	2.6911380823e-06	0.000142593110559	0.000101389525118	4.32528445954e-06	6.24719586095e-05	3.34681542146e-06	0.00199646099778	0.0	2.78664084379e-06
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__	0.00690331712376	0.0119485867201	0.00844697024572	0.0177345999623	0.00352826542793	0.00691769735838	0.000366207417574	0.00895961471839	0.00957523892079	0.00474945495239	0.00766144901919	0.00553519759606
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	0.0276882436201	0.0239887919966	0.0311367554445	0.0122769719314	0.0226476250021	0.0248819667125	0.00157296178179	0.0186677570863	0.0292578604144	0.0133159625506	0.00907000669755	0.00801623682732
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075	0.0110423644492	0.00861087181419	0.00799373332699	0.00231168761269	0.0206266418774	0.0156555199267	0.00189879987774	0.0164199024302	0.0246526423944	0.00947238212578	0.00729135739389	0.00746912634165
k__Bacteria;p__Acidobacteria;c__iii1-8;o__;f__	2.80280841403e-06	8.14387167294e-05	3.51827745136e-05	1.88379665761e-05	3.47342192387e-05	5.74133455489e-05	7.20880743257e-06	6.70153737811e-05	8.36703855364e-06	9.82510333552e-07	7.18088228186e-05	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__	0.00155625937189	0.00643111366173	0.00287050048532	0.00412820581824	0.00217820116963	0.00333608184456	0.000167244332436	0.0043037500213	0.00333677497519	0.00683827192152	0.0023158345359	0.00277828092126
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.00122903148955	0.000189599512386	0.00376766123541	0.00113835140881	0.00326867284205	0.00109940448923	0.000565170502713	0.000890509373633	0.00206833193046	0.00357339008313	0.00194850478841	0.000215500225253
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__	2.03203610017e-05	0.000103070875861	8.89917237697e-05	8.61164186334e-05	8.40933728938e-05	0.000147808825775	1.00923304056e-05	7.49663503314e-05	7.53033469828e-05	7.86008266842e-05	6.62850672172e-05	6.3163859126e-05
k__Bacteria;p__Actinobacteria;c__;o__;f__	0.0	0.0	1.03478748569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.00434225093544	0.00199524855987	0.00628943833805	0.009287117522	0.0034999296175	0.00487524812949	0.00394321766562	0.00421401757166	0.00534151741264	0.00465906400171	0.00894434125762	0.0120345729241
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__AKIW874	0.00123603851059	0.00166440377316	0.00180156501259	0.00448881832127	0.00185736667087	0.00300503893724	0.000224914791896	0.001343715037	0.00240803369574	0.000100216054022	0.00568118263607	0.0103161444037
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111	5.88589766946e-05	4.07193583647e-05	0.000364245194964	0.000543609892624	0.00135189237511	0.00191418537181	0.000478664813523	0.00180146411554	0.00243648162682	0.00146885294866	0.00387353361551	0.00288974655502
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017	0.000605406617431	0.00404903119739	0.00247521166578	0.00431120320784	0.00336739114936	0.00267766071156	0.000210497177031	0.00254885591127	0.0025586403897	0.00625859082473	0.00364567869695	0.00370437456168
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae	0.000138038314391	0.000114523195401	0.000755394864557	0.000602814930434	0.00052009923018	0.000773247824095	0.000699254320959	0.000742848380556	0.00183238144325	4.91255166776e-05	0.0019291716438	0.00108678992908
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__JdFBGBact	0.0	0.0	0.0	0.0	0.0	0.0	5.76704594606e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae	2.03203610017e-05	2.03596791824e-05	8.38177863412e-05	9.68809709626e-05	3.01639272336e-05	4.15330584822e-05	4.46946060819e-05	5.33851282663e-05	3.17947465038e-05	1.76851860039e-05	7.18088228186e-05	3.1581929563e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13	0.000236136608882	7.12588771382e-05	0.000389080094621	0.00103070588552	0.00022394430825	0.000142922583601	3.02769912168e-05	0.00014879684687	0.00245990933477	4.91255166776e-06	0.00257407011027	0.00237236023835
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__	0.0	1.2724799489e-06	1.03478748569e-05	5.38227616459e-06	0.000226686483453	0.000317605741335	1.58593763517e-05	0.000180600753071	4.85288236111e-05	0.000383179030085	6.62850672172e-05	0.000155123006971
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__	0.000751853357064	0.000399558703954	0.00131211053186	0.000958045157297	0.00211513113996	0.00117636280348	0.00763989411704	0.00125398258736	0.00057565225249	0.0143122280289	0.00101775196956	0.000883365147483
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	7.00702103508e-07	0.0	0.0	2.6911380823e-06	9.14058401019e-07	1.22156054359e-06	5.76704594606e-06	0.0	0.0	0.0	2.76187780072e-06	9.28880281265e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinospicaceae	8.40842524209e-06	0.0	1.03478748569e-06	0.0	9.14058401019e-07	4.88624217438e-06	0.0	1.1358537929e-06	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae	3.78379135894e-05	1.65422393357e-05	0.000291810070966	0.000193761941925	0.000289756513123	0.000149030386319	4.32528445954e-05	0.000208997097894	0.000426718966236	0.000567890972793	0.000147760462338	0.000274948563254
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae	7.00702103508e-07	0.0	0.0	0.0	9.14058401019e-07	0.0	2.01846608112e-05	1.1358537929e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bogoriellaceae	0.0	0.0	1.03478748569e-06	0.0	2.74217520306e-06	0.0	0.000542102318929	0.0	0.0	0.0	1.38093890036e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae	7.00702103508e-07	0.0	1.03478748569e-06	0.0	9.14058401019e-07	0.0	5.6228697974e-05	0.0	1.67340771073e-06	0.0	2.76187780072e-06	9.28880281265e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	0.000242442927814	0.000134882874583	0.000459445643648	0.000207217632337	0.000651723639927	0.000228431821652	0.000981839572316	0.000380511020621	5.68958621648e-05	0.000141481488032	0.00015328421794	8.45281055951e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	2.80280841403e-06	2.54495989779e-06	1.13826623426e-05	8.07341424689e-06	3.93045112438e-05	1.95449686975e-05	0.00180364361963	4.5434151716e-06	8.36703855364e-06	3.43878616743e-05	9.80466619254e-05	7.43104225012e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae	1.19119357596e-05	2.54495989779e-06	3.82871369707e-05	0.000150703732609	0.000115171358528	3.9089937395e-05	0.000149943194597	4.5434151716e-05	5.18756390326e-05	1.9650206671e-06	0.000109094173128	0.000211784704128
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae	1.40140420702e-06	0.0	1.03478748569e-06	0.0	1.09687008122e-05	2.44312108719e-06	0.00323531277574	3.4075613787e-06	3.34681542146e-06	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae	7.00702103508e-07	0.0	0.0	0.0	1.00546424112e-05	2.44312108719e-06	0.00114764214326	0.0	0.0	0.0	2.76187780072e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	1.40140420702e-06	0.0	0.0	0.0	0.0	0.0	2.59517067572e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae	6.72674019367e-05	0.00016160495351	0.000319749333079	7.2660728222e-05	0.000234913009062	8.4287677508e-05	0.00144176148651	8.97324496391e-05	2.67745233716e-05	0.00312536537103	8.42372729219e-05	5.85194577197e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	0.0012178202559	8.90735964228e-06	0.000254557721481	0.000242202427407	0.00070839526079	8.67307985952e-05	0.00211506410072	0.000149932700663	0.000155626917098	6.87757233487e-06	0.000111856050929	0.000166269570346
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Glycomycetaceae	1.05105315526e-05	2.54495989779e-06	1.24174498283e-05	2.6911380823e-06	2.74217520306e-06	7.32936326157e-06	4.32528445954e-06	5.90643972308e-05	3.34681542146e-06	0.0	4.14281670108e-06	1.02176830939e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae	5.60561682806e-06	1.2724799489e-06	5.17393742847e-06	0.0	9.14058401019e-07	0.0	4.32528445954e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	0.000646748041538	4.07193583647e-05	0.000830934351012	0.000522080787965	0.00151733694569	0.0006865170255	0.0212962589173	0.000416858341994	0.000163993955651	0.000224994866384	0.000649041283168	0.000339041302662
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.000131031293356	2.54495989779e-05	0.00180363458756	0.001079146371	0.000262334761093	0.000218659337303	0.000207613654058	0.000153340262041	6.35894930077e-05	9.4320992021e-05	0.000278949657872	0.00031581929563
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.000629931191053	4.45367982114e-05	0.00191228727356	0.00252697865928	0.00111789342445	0.00130829134219	0.020527800045	0.00157315750317	0.00125170896762	0.000262330259058	0.00284887695144	0.00312475326618
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	0.0019178216573	5.08991979559e-06	0.00100995258604	0.000228746736995	0.0032302823892	0.00102488929608	0.0184689646422	0.00101886085223	8.70172009579e-05	6.5828192348e-05	0.00023061679636	0.000284237366067
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	0.00444805695307	0.000260858389524	0.00597900209234	0.00815145725127	0.00378420178022	0.00434509085357	0.00247117918788	0.00377784971518	0.000843397486207	0.00280604951263	0.00478771516754	0.00621049356054
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.000618719957397	0.00113505211442	0.00149526791683	0.00268037352997	0.00494048565751	0.00334341120782	0.00581894935957	0.00313836402978	0.00225408018635	0.00196109062577	0.0026983546113	0.00509490834274
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae	0.000224925375226	1.52697593868e-05	0.000278357833652	0.000107645523292	0.000707481202389	0.000737822568331	0.000498849474334	0.000387326143379	0.000179054625048	0.000110041157358	0.00026928308557	6.68793802511e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.000246647140435	5.59891177515e-05	0.000177983447539	0.00019914421809	0.000518271113378	0.000649870209192	0.00125433249327	0.000316903208219	0.000244317525766	0.000113971198692	0.00034661566399	0.000358547788568
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	0.00161511834859	0.0006349674945	0.00311988426937	0.00261847735407	0.00574668516721	0.00412276683463	0.00627454598931	0.00287030253466	0.00347566781518	0.00190017498509	0.00295797112457	0.00407499779391
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	1.19119357596e-05	0.0	1.03478748569e-05	2.6911380823e-06	9.14058401019e-07	0.0	2.88352297303e-06	1.1358537929e-06	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	2.80280841403e-05	3.81743984669e-06	0.000128313648226	0.000102263247127	0.000137108760153	3.42036952206e-05	0.00112169043651	7.49663503314e-05	1.8407484818e-05	6.87757233487e-06	0.000162950790242	9.56746689703e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	7.00702103508e-07	0.0	1.03478748569e-06	0.0	1.73671096194e-05	1.58802870667e-05	2.16264222977e-05	5.6792689645e-06	1.67340771073e-05	9.82510333552e-07	1.79522057047e-05	2.97241690005e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	0.00137547822919	0.000183237112641	0.00201680080962	0.00339621625986	0.002867401204	0.00212551534585	0.00186852288652	0.00178783387002	0.00280463132318	0.00114953709026	0.00305187496979	0.00412422844882
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Ruaniaceae	0.0	0.0	0.0	0.0	0.0	1.22156054359e-06	0.000396484408791	2.2717075858e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae	4.20421262105e-06	0.0	1.03478748569e-06	0.0	5.48435040612e-06	0.0	0.000168686093922	3.4075613787e-06	0.0	0.0	0.0	1.85776056253e-06
