# Constructed from biom file
#OTU ID	2016_1	2016_3	2016_2	2016_4	2017_2	2017_1	2017_3	2017_4	2017_5	2017_6	2017_7	2017_8
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114	0.0	4.9626718007e-05	7.24351239986e-06	1.61468284938e-05	6.76403216754e-05	1.95449686975e-05	1.44176148651e-06	4.5434151716e-05	3.34681542146e-06	0.0	8.28563340215e-06	2.41508873129e-05
k__Bacteria;p__;c__;o__	0.000208108524742	7.76212768827e-05	0.000258696871424	0.000139939180279	8.50074312948e-05	0.000342036952206	2.73934682438e-05	0.000222627343408	0.000468554159004	2.94753100066e-06	0.000182283934847	0.000108678992908
k__Bacteria;p__AC1;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67340771073e-06	0.0	0.0	0.0
k__Bacteria;p__AD3;c__ABS-6;o__	0.0	3.81743984669e-06	3.10436245708e-06	0.0	0.0	3.66468163078e-06	0.0	2.2717075858e-06	0.0	4.12654340092e-05	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93004133421e-06	0.0	0.0
k__Bacteria;p__Acidobacteria;c__;o__	0.0021182224589	0.00283508532614	0.00249073347807	0.00732258672192	0.00162428177861	0.0029170865781	7.06463128392e-05	0.00253749737334	0.00166671407989	0.000278050424395	0.00743773691733	0.00410193532207
k__Bacteria;p__Acidobacteria;c__AT-s54;o__	0.000248749246745	0.000167967353254	0.000206957497139	0.000247584703571	0.000117913533731	4.03114979386e-05	1.00923304056e-05	8.97324496391e-05	6.86097161399e-05	6.77932130151e-05	2.34759613061e-05	5.10884154696e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__	0.00518169205544	0.00473871532969	0.00885260694011	0.00892650501897	0.0103864456108	0.011474118186	0.000830454616232	0.0126988454046	0.0101692986581	0.0125053915255	0.01230692748	0.00793077984144
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__	3.92393177964e-05	1.52697593868e-05	4.76002243419e-05	5.38227616459e-05	1.82811680204e-06	1.22156054359e-06	0.0	1.02226841361e-05	8.36703855364e-06	0.0	5.52375560143e-06	1.85776056253e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015	0.000625026276329	1.90871992335e-05	0.000155218122854	0.000193761941925	7.31246720815e-06	3.66468163078e-06	1.44176148651e-06	1.24943917219e-05	7.3629939272e-05	0.0	4.00472281104e-05	0.000198780380191
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21	0.00430581442605	0.00735493410463	0.00629150791302	0.00737371834549	0.00217911522803	0.0047384333486	0.0003099787196	0.00655274053124	0.00651122940244	0.000796815880511	0.0061507018622	0.00587238113816
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.257393107894	0.271463237418	0.300438129021	0.258752926613	0.0983115513216	0.126552450756	0.00971603065762	0.158395947274	0.16775242937	0.0811199831794	0.114530929579	0.130900595877
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	9.45947839735e-05	0.00134119386614	0.000642603028616	4.84404854813e-05	0.00312699378989	0.00307344632768	0.0139764358503	0.00227397929339	0.000215869594684	0.0753555950525	8.28563340215e-06	3.52974506881e-05
k__Bacteria;p__Acidobacteria;c__BPC102;o__	0.000117717953389	9.41635162184e-05	4.24262869135e-05	1.34556904115e-05	1.64530512183e-05	5.25271033746e-05	2.88352297303e-06	3.97548827515e-05	6.19160852969e-05	5.40380683454e-05	8.28563340215e-06	9.28880281265e-06
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110	0.0	0.0	1.03478748569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.00133133399666	0.00104470603804	0.00108031813506	0.00162813853979	0.000616075362287	0.00057779813712	4.46946060819e-05	0.000420265903373	0.00124334192907	4.6177985677e-05	0.00149003307349	0.0019831594005
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	0.00032162226551	0.00229046390801	0.000924065224725	0.000212599908501	0.00156486798255	0.00134860284013	5.47869364875e-05	0.00103021939016	0.00055222454454	0.0214590081951	0.000331425336086	0.000367836591381
k__Bacteria;p__Acidobacteria;c__EC1113;o__	0.00166626960214	0.000283763028604	0.000667437928273	0.000376759331521	0.000267819111499	0.000283402046114	4.32528445954e-06	0.000189687583414	0.000548877729119	0.000455884794768	0.000237521490862	0.000714308936293
k__Bacteria;p__Acidobacteria;c__GAL08;o__	0.0	0.0	0.0	0.0	1.82811680204e-06	0.0	0.0	0.0	1.00404462644e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales	7.00702103508e-07	3.81743984669e-06	0.0	0.0	9.14058401019e-07	0.0	0.0	1.1358537929e-06	0.0	4.32304546763e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__OS-K;o__	0.0	0.0	1.03478748569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__	0.00665316647281	0.0019647090411	0.00664540523313	0.00562716973008	0.00470922888205	0.00544571690334	0.000299886389195	0.00469107616468	0.0085795613329	0.00124385808228	0.00470209695572	0.0121562562409
k__Bacteria;p__Acidobacteria;c__RB25;o__	0.00230040500582	0.00802934847754	0.00485936203282	0.00997874000915	0.00415439543263	0.0067222476714	0.000198963085139	0.0112585827952	0.00683587049832	0.00132442392963	0.0176525419633	0.00800973466535
k__Bacteria;p__Acidobacteria;c__S035;o__	0.000906007819835	0.000848744125914	0.000698481552843	0.000737371834549	0.0008071135681	0.0007817987479	6.77627898661e-05	0.000461156639917	0.00080490910886	0.00016309671537	0.00061589874956	0.00147877740777
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	0.00135375646398	0.000198506872028	0.000835073500955	0.000702387039479	0.00481982994858	0.00533455489388	0.00160035525003	0.00356998847108	0.001278483491	0.0146521766043	0.00331701523866	0.00261944239317
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.00112322547192	0.00071513373128	0.00152941590386	0.00143168545978	0.0015246494129	0.000665750496259	0.00153835950611	0.0013119111308	0.00220220454732	9.13734610204e-05	0.00234069143611	0.00200823916809
k__Bacteria;p__Acidobacteria;c__TM1;o__	1.89189567947e-05	4.83542380581e-05	2.89740495994e-05	5.38227616459e-05	6.12419128683e-05	0.000153916628493	0.0	5.33851282663e-05	2.51011156609e-05	0.000348791168411	9.52847841247e-05	6.87371408136e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__	9.59961881806e-05	6.36239974449e-05	8.48525738269e-05	3.76759331521e-05	0.000110601066523	8.4287677508e-05	1.15340918921e-05	2.83963448225e-05	0.000190768479023	2.45627583388e-05	3.4523472509e-05	8.45281055951e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24	0.0127660916238	0.000816932127192	0.00372626973598	0.00172771064883	0.00544504589487	0.00274973278363	5.47869364875e-05	0.00280442301467	0.00716385840963	4.6177985677e-05	0.00291930483536	0.00478187568795
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.000329329988649	0.0015562429775	0.000711933790158	0.000565138997282	0.000499989945358	0.0010200030539	7.64133587852e-05	0.000590643972308	0.000468554159004	0.000168991777371	0.000252711818766	0.000244295513973
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.0	0.000203596791824	5.17393742847e-06	2.6911380823e-06	0.000142593110559	0.000101389525118	4.32528445954e-06	6.24719586095e-05	3.34681542146e-06	0.00199646099778	0.0	2.78664084379e-06
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29	0.00690331712376	0.0119485867201	0.00844697024572	0.0177345999623	0.00352826542793	0.00691769735838	0.000366207417574	0.00895961471839	0.00957523892079	0.00474945495239	0.00766144901919	0.00553519759606
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.0387306080693	0.0325996638108	0.0391304887715	0.0145886595441	0.0432742668795	0.0405374866392	0.00347176165953	0.0350876595165	0.0539105028088	0.0227883446764	0.0163613640914	0.015485363169
k__Bacteria;p__Acidobacteria;c__iii1-8;o__	2.80280841403e-06	8.14387167294e-05	3.51827745136e-05	1.88379665761e-05	3.47342192387e-05	5.74133455489e-05	7.20880743257e-06	6.70153737811e-05	8.36703855364e-06	9.82510333552e-07	7.18088228186e-05	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	0.00155625937189	0.00643111366173	0.00287050048532	0.00412820581824	0.00217820116963	0.00333608184456	0.000167244332436	0.0043037500213	0.00333677497519	0.00683827192152	0.0023158345359	0.00277828092126
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	0.00122903148955	0.000189599512386	0.00376766123541	0.00113835140881	0.00326867284205	0.00109940448923	0.000565170502713	0.000890509373633	0.00206833193046	0.00357339008313	0.00194850478841	0.000215500225253
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	2.03203610017e-05	0.000103070875861	8.89917237697e-05	8.61164186334e-05	8.40933728938e-05	0.000147808825775	1.00923304056e-05	7.49663503314e-05	7.53033469828e-05	7.86008266842e-05	6.62850672172e-05	6.3163859126e-05
k__Bacteria;p__Actinobacteria;c__;o__	0.0	0.0	1.03478748569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.00663705032443	0.00795554464051	0.0121587529569	0.0203611507306	0.0108507872785	0.0134298366163	0.00563728741227	0.0108530829912	0.0170687586494	0.0125584470835	0.026719786783	0.0324355705415
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__	0.0	1.2724799489e-06	1.03478748569e-05	5.38227616459e-06	0.000226686483453	0.000317605741335	1.58593763517e-05	0.000180600753071	4.85288236111e-05	0.000383179030085	6.62850672172e-05	0.000155123006971
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0162114438668	0.00418645903187	0.0248887086059	0.0270970693506	0.0334170610829	0.0224205222171	0.101351507217	0.0209667251631	0.0142189453181	0.0299871978904	0.0230147277134	0.0339412854774
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	2.10210631052e-06	1.2724799489e-06	0.0	2.6911380823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85776056253e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	3.08308925543e-05	5.21716779048e-05	6.4156824113e-05	0.000169541699185	0.0008071135681	0.000658421132997	3.31605141898e-05	0.000373695897864	0.00089527312524	4.02829236756e-05	0.000631089077464	0.00166734010487
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	4.90491472455e-06	0.0	0.0	2.6911380823e-06	9.14058401019e-07	1.22156054359e-06	0.0	0.0	1.67340771073e-06	1.9650206671e-06	2.76187780072e-06	2.78664084379e-06
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__	0.000232633098365	1.2724799489e-06	7.34699114843e-05	1.61468284938e-05	0.0	0.0	0.0	0.0	3.6814969636e-05	9.82510333552e-07	0.0	5.38750563134e-05
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.00741833316984	0.00402230911846	0.00632048196262	0.0148981404236	0.0095007230202	0.01492136204	0.00127595891556	0.00828264585783	0.0174988244311	0.00279917194029	0.0125306395819	0.0318550203657
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	4.20421262105e-06	0.0	5.17393742847e-06	0.0	9.14058401019e-07	0.0	7.20880743257e-06	0.0	0.0	0.0	0.0	5.57328168759e-06
k__Bacteria;p__Actinobacteria;c__OPB41;o__	1.40140420702e-06	1.2724799489e-06	3.10436245708e-06	0.0	0.0	0.0	5.76704594606e-06	1.1358537929e-05	0.0	0.0	6.90469450179e-06	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.003716523957	0.00126866250905	0.00179432150019	0.00301945692833	0.00165353164744	0.000991907161399	0.000142734387165	0.0012164994122	0.00171356949579	5.60030890125e-05	0.00204240863363	0.00518686749058
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38093890036e-06	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.0137765040571	0.00885646044432	0.0131293836185	0.0316020345004	0.0273861037529	0.0242797373645	0.002726370971	0.02101670273	0.0294252011854	0.0424031809755	0.0302743235126	0.0385215941443
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	0.011277800356	0.005826685686	0.00981702887678	0.0209047606233	0.0263724129862	0.0162040006108	0.00695505741094	0.0179203652906	0.0153635561922	0.0155747538075	0.0161445566841	0.0321810573444
k__Bacteria;p__Armatimonadetes;c__;o__	1.61161483807e-05	3.81743984669e-06	4.65654368562e-05	1.07645523292e-05	0.0	1.22156054359e-05	0.0	5.6792689645e-06	5.02022313218e-06	2.75102893395e-05	6.90469450179e-06	4.64440140632e-06
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__	0.000353153860168	0.00048481486053	0.000381836582221	0.000409052988509	0.000223030249849	0.000113605130554	1.29758533786e-05	9.88192799823e-05	0.000421698743103	0.000191589515043	8.28563340215e-05	0.000474657823726
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	1.33133399666e-05	6.36239974449e-06	6.82959740558e-05	9.1498694798e-05	4.9359153655e-05	9.77248434876e-06	4.03693216224e-05	9.0868303432e-06	6.69363084291e-06	5.10905373447e-05	8.28563340215e-06	2.78664084379e-06
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__FW68	4.20421262105e-06	3.56294385691e-05	6.20872491416e-06	1.34556904115e-05	3.38201608377e-05	4.15330584822e-05	4.90198905415e-05	1.81736606864e-05	1.67340771073e-05	0.000113971198692	2.76187780072e-06	4.64440140632e-06
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales	3.08308925543e-05	7.12588771382e-05	4.76002243419e-05	5.65138997282e-05	0.000110601066523	9.77248434876e-05	4.32528445954e-06	6.58795199882e-05	5.02022313218e-05	0.000137551446697	5.79994338151e-05	3.34396901255e-05
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__SJA-22	1.68168504842e-05	0.000100525915963	0.000102443961084	2.96025189052e-05	0.000343685958783	5.37486639182e-05	4.32528445954e-06	3.74831751657e-05	1.50606693966e-05	0.000655334392479	1.51903279039e-05	3.71552112506e-06
k__Bacteria;p__Armatimonadetes;c__OPB50;o__	0.0	7.63487969338e-06	0.0	0.0	3.65623360408e-06	0.0	0.0	0.0	0.0	1.57201653368e-05	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SHA-37;o__	7.00702103508e-07	0.0	0.0	0.0	3.65623360408e-05	3.66468163078e-06	0.00769035576906	1.1358537929e-06	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__	0.0	0.0	0.0	0.0	4.5702920051e-06	2.44312108719e-06	0.0	2.2717075858e-06	0.0	6.87757233487e-06	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	7.00702103508e-07	0.0	1.03478748569e-06	2.6911380823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046	7.00702103508e-07	0.0	5.17393742847e-06	0.0	9.14058401019e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.85776056253e-06
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	0.0	0.0	1.03478748569e-06	0.0	0.0	0.0	0.0	1.1358537929e-06	1.67340771073e-06	0.0	0.0	2.78664084379e-06
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__	3.85386156929e-05	0.0	2.3800112171e-05	1.07645523292e-05	3.65623360408e-06	2.44312108719e-06	0.0	9.0868303432e-06	3.34681542146e-06	0.0	1.38093890036e-06	3.06530492817e-05
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	0.000153453760668	8.52561565761e-05	0.000187296534911	0.000156086008773	0.000578598967845	0.000338372270576	5.0461652028e-05	0.000187415875828	0.000232603671791	0.00056690846246	0.000182283934847	0.000261944239317
k__Bacteria;p__BHI80-139;c__;o__	5.46547640736e-05	0.000145062714174	0.000166600785197	4.84404854813e-05	0.000106030774518	7.20720720721e-05	1.15340918921e-05	5.45209820592e-05	7.69767546935e-05	6.87757233487e-05	5.79994338151e-05	3.25108098443e-05
k__Bacteria;p__BRC1;c__PRR-11;o__	0.000301301904508	0.000225228950955	0.000359071257536	0.000169541699185	0.000397615404443	0.000171018476103	0.0178273807807	0.000151068554456	9.203742409e-05	8.3513378352e-05	0.000157427034641	4.45862535007e-05
k__Bacteria;p__Bacteroidetes;c__;o__	2.80280841403e-06	0.0	1.03478748569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__	1.47147441737e-05	2.03596791824e-05	7.24351239986e-06	1.61468284938e-05	0.000124311942539	5.49702244617e-05	0.00112889924394	3.4075613787e-06	1.17138539751e-05	1.9650206671e-06	2.07140835054e-05	2.04353661878e-05
k__Bacteria;p__Bacteroidetes;c__BME43;o__	2.10210631052e-06	7.63487969338e-06	3.10436245708e-06	1.61468284938e-05	2.46795768275e-05	1.22156054359e-06	0.0	0.0	5.02022313218e-06	0.0	2.76187780072e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	2.52252757263e-05	4.58092781603e-05	2.89740495994e-05	1.88379665761e-05	1.91952264214e-05	2.32096503283e-05	0.00218859393653	4.08907365444e-05	1.17138539751e-05	1.9650206671e-05	0.000229235857459	6.03772182822e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.0256050562664	0.0067505061289	0.0188631410767	0.0112731774267	0.0193277648896	0.0287323255459	0.00922294822923	0.0271616717496	0.024609133794	0.00842895615155	0.031113934364	0.00852990762286
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.00627548803902	0.00341406370289	0.00422193294163	0.00362227185877	0.0059167000298	0.00666605588639	0.0271555775985	0.00618813146372	0.00436592071729	0.00618490254971	0.00860048747143	0.00227297004826
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.00937679554914	0.0047883420477	0.00405947130638	0.00242740655023	0.0201686986185	0.0106116964422	0.0297622823661	0.0167424849073	0.00819969778257	0.0115160036196	0.0109439407853	0.00393380799116
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	4.1341424107e-05	0.0	3.00088370851e-05	1.07645523292e-05	0.000121569767336	9.40601618568e-05	5.76704594606e-06	2.61246372367e-05	3.6814969636e-05	1.37551446697e-05	2.48569002065e-05	8.35992253138e-06
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	0.0	0.0	0.0	0.0	1.82811680204e-06	0.0	5.91122209471e-05	1.1358537929e-06	1.67340771073e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0234553022128	0.0234365356988	0.0256140946334	0.0286094889529	0.07141629693	0.0616387234692	0.287965905224	0.0617472838896	0.0365070626172	0.0387207322453	0.0702207430832	0.0191144984279
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__	0.0	0.0	0.0	0.0	9.14058401019e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	7.00702103508e-06	5.08991979559e-06	8.27829988555e-06	1.07645523292e-05	7.31246720815e-05	5.98564666361e-05	0.000333046903385	3.29397599941e-05	3.84883773467e-05	4.71604960105e-05	8.14753951211e-05	0.000126327718252
k__Bacteria;p__Chlorobi;c__;o__	0.000224925375226	8.14387167294e-05	0.000162461635254	9.1498694798e-05	0.000558489683023	0.000276072682852	0.000709346651365	0.000179464899278	0.000493655274665	0.000643544268477	0.000332806274986	0.000194135978784
k__Bacteria;p__Chlorobi;c__BSV26;o__A89	2.80280841403e-06	5.85340776493e-05	2.06957497139e-06	0.0	0.000149905577767	1.22156054359e-06	0.0	5.6792689645e-06	0.0	0.0	1.24284501032e-05	0.0
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	7.00702103508e-07	0.0	3.10436245708e-06	0.0	9.14058401019e-07	0.0	0.0	1.1358537929e-06	6.35894930077e-05	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales	0.0	0.0	2.06957497139e-06	0.0	0.0	0.0	0.0	0.0	4.01617850575e-05	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56;o__	4.06407220034e-05	4.70817581092e-05	2.79392621137e-05	3.76759331521e-05	0.000173671096194	2.80958925027e-05	0.000149943194597	4.08907365444e-05	4.01617850575e-05	0.0	7.73325784201e-05	3.34396901255e-05
k__Bacteria;p__Chlorobi;c__SJA-28;o__	4.20421262105e-05	0.000178147192846	0.000172809510111	0.000252966979736	0.000345514075585	0.00135104596122	5.91122209471e-05	0.000920041572249	0.000640915153209	4.91255166776e-06	0.000439138570314	0.000395702999819
k__Bacteria;p__Chloroflexi;c__;o__	2.10210631052e-06	8.90735964228e-06	9.31308737125e-06	1.34556904115e-05	1.82811680204e-06	0.0	0.0	1.1358537929e-06	1.67340771073e-06	3.93004133421e-06	4.14281670108e-06	4.64440140632e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__	1.40140420702e-06	0.0	1.03478748569e-06	0.0	2.74217520306e-06	0.0	0.0	0.0	1.17138539751e-05	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31	6.30631893157e-06	0.0	8.27829988555e-06	1.88379665761e-05	6.39840880714e-06	7.32936326157e-06	0.0	0.0	1.67340771073e-05	0.0	2.89997169075e-05	6.50216196885e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.0	0.0	2.06957497139e-06	0.0	0.0	0.0	1.44176148651e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	7.00702103508e-07	0.0	0.0	0.0	1.82811680204e-06	0.0	1.00923304056e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26	9.73975923876e-05	3.18119987224e-05	0.00057430705456	0.000204526494254	0.000105116716117	4.64193006566e-05	8.65056891908e-06	0.000120400502047	3.6814969636e-05	0.0	0.000207140835054	2.04353661878e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.000692994380369	0.000389378864363	0.000506011080504	0.000516698511801	0.000447888616499	0.000279737364483	0.000200404846625	0.000249887834438	0.000302886795642	0.000106111116024	0.000588279971553	0.000530390640602
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31	4.20421262105e-06	2.54495989779e-06	1.03478748569e-06	1.34556904115e-05	0.0	0.0	0.0	0.0	5.02022313218e-06	0.0	2.48569002065e-05	1.57909647815e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004	7.00702103508e-06	0.0	3.10436245708e-06	0.0	9.14058401019e-07	7.32936326157e-06	0.0	9.0868303432e-06	2.00808925287e-05	0.0	4.14281670108e-06	8.35992253138e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.000170971313256	6.10790375471e-05	0.000253522933995	0.000126483489868	0.000314436089951	0.000344480073294	1.29758533786e-05	9.65475723965e-05	0.000219216410105	0.000224994866384	0.000165712668043	0.000238722232285
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208	0.000489790770352	3.94468784158e-05	0.000317679758108	0.000438655507414	4.20466864469e-05	8.55092380516e-06	2.88352297303e-06	2.49887834438e-05	0.000210849371552	1.9650206671e-06	0.000180902995947	0.000560114809603
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.000524125173424	0.000363929265385	0.000821621263641	0.0005624478592	0.000605106661475	0.000334707588945	0.000415227308116	0.000437303710266	0.000697811015374	6.97582336822e-05	0.00156184189631	0.000365049950537
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20	1.40140420702e-06	0.0	2.06957497139e-06	0.0	0.0	0.0	0.0	2.2717075858e-06	0.0	0.0	0.0	5.57328168759e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15	0.0	0.0	2.06957497139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	1.12112336561e-05	5.08991979559e-06	2.06957497139e-05	6.45873139751e-05	4.11326280459e-05	4.76408612002e-05	1.44176148651e-06	3.74831751657e-05	4.85288236111e-05	0.0	0.000106332295328	0.000148620845002
