Feature ID	Test stat.	pval	pval_fdr	pval_bon
k__Archaea;p__Crenarchaeota;c__MBGA	-0.50686980187	0.0938312996371	0.737172657073	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.503496503497	0.096525361548	0.737172657073	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes	-0.496503496503	0.102266232669	0.737172657073	1.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	-0.48951048951	0.108219191983	0.737172657073	1.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes	-0.48951048951	0.108219191983	0.737172657073	1.0
k__Bacteria;p__AD3;c__JG37-AG-4	-0.480384461415	0.116310022658	0.737172657073	1.0
k__Bacteria;p__Chloroflexi;c__SHA-26	-0.480384461415	0.116310022658	0.737172657073	1.0
k__Bacteria;p__NKB19;c__TSBW08	0.478885114339	0.11767441047	0.737172657073	1.0
k__Bacteria;p__Acidobacteria;c__DA052	-0.475524475524	0.120768730426	0.737172657073	1.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.475524475524	0.120768730426	0.737172657073	1.0
k__Bacteria;p__OP11;c__WCHB1-64	0.474006005035	0.122183313327	0.737172657073	1.0
k__Bacteria;p__Actinobacteria;c__OPB41	0.466541343538	0.129286691304	0.754867455676	1.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	-0.461538461538	0.134186976359	0.756715361755	1.0
k__Bacteria;p__GAL15;c__	-0.457757829883	0.137964679215	0.756715361755	1.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21	0.447552447552	0.148484175266	0.784156492539	1.0
k__Bacteria;p__OP11;c__OP11-4	0.441008706986	0.155477555458	0.784156492539	1.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	-0.440559440559	0.155964827245	0.784156492539	1.0
k__Bacteria;p__Planctomycetes;c__BD7-11	-0.433566433566	0.163667805474	0.80064521056	1.0
k__Bacteria;p__;c__	0.41958041958	0.17974257784	0.856142278659	1.0
k__Bacteria;p__Chloroflexi;c__SAR202	0.411885490487	0.188967560699	0.874967021236	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	-0.398601398601	0.205529155814	0.874967021236	1.0
k__Bacteria;p__Firmicutes;c__AHT28	0.393041832067	0.212699165383	0.874967021236	1.0
k__Bacteria;p__OP9;c__JS1	0.393041832067	0.212699165383	0.874967021236	1.0
k__Bacteria;p__Synergistetes;c__Synergistia	0.393041832067	0.212699165383	0.874967021236	1.0
k__Bacteria;p__WS1;c__	0.393041832067	0.212699165383	0.874967021236	1.0
k__Bacteria;p__BRC1;c__PRR-11	0.384615384615	0.223834364254	0.880739563693	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi	-0.384615384615	0.223834364254	0.880739563693	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	-0.370629370629	0.243025668658	0.91568399176	1.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.370280895488	0.243515093923	0.91568399176	1.0
k__Bacteria;p__Chlorobi;c__OPB56	0.363636363636	0.252951378939	0.91568399176	1.0
k__Bacteria;p__Proteobacteria;c__TA18	0.363636363636	0.252951378939	0.91568399176	1.0
k__Bacteria;p__Armatimonadetes;c__0319-6E2	-0.356643356643	0.263095614473	0.933731494503	1.0
k__Bacteria;p__Firmicutes;c__Bacilli	-0.342657342657	0.284034162194	0.952961925961	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia	0.331013259626	0.302120225821	0.952961925961	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	0.328671328671	0.305828746876	0.952961925961	1.0
k__Bacteria;p__OP11;c__	0.325744807777	0.310496128142	0.952961925961	1.0
k__Bacteria;p__NKB19;c__	0.323951694994	0.313374018113	0.952961925961	1.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea]	-0.322242175436	0.316130533358	0.952961925961	1.0
k__Bacteria;p__AC1;c__	0.305699202719	0.343443646684	0.952961925961	1.0
k__Bacteria;p__GOUTA4;c__	0.305699202719	0.343443646684	0.952961925961	1.0
k__Bacteria;p__NC10;c__12-24	0.305699202719	0.343443646684	0.952961925961	1.0
k__Bacteria;p__Armatimonadetes;c__SHA-37	0.302318790613	0.349165568653	0.952961925961	1.0
k__Bacteria;p__TM7;c__TM7-1	0.301226381385	0.351024743228	0.952961925961	1.0
k__Bacteria;p__GN02;c__3BR-5F	-0.301031765231	0.351356476636	0.952961925961	1.0
k__Bacteria;p__Chloroflexi;c__TK17	-0.300699300699	0.351923540156	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__Holophagae	-0.29632388417	0.35942863854	0.952961925961	1.0
k__Bacteria;p__TM7;c__MJK10	0.29542043601	0.360988054772	0.952961925961	1.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.293706293706	0.363955912081	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5	-0.286713286713	0.376186610668	0.952961925961	1.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.286713286713	0.376186610668	0.952961925961	1.0
k__Bacteria;p__FCPU426;c__	-0.270429867491	0.405418738293	0.952961925961	1.0
k__Bacteria;p__TM7;c__	0.266189507662	0.41320034537	0.952961925961	1.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.265734265734	0.414039862021	0.952961925961	1.0
k__Bacteria;p__Chloroflexi;c__Ellin6529	-0.265734265734	0.414039862021	0.952961925961	1.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2	-0.265734265734	0.414039862021	0.952961925961	1.0
k__Bacteria;p__AD3;c__ABS-6	-0.265131896363	0.415151911298	0.952961925961	1.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.258741258741	0.42703440301	0.952961925961	1.0
k__Bacteria;p__TM6;c__SJA-4	-0.258741258741	0.42703440301	0.952961925961	1.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	-0.251748251748	0.440211888438	0.952961925961	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.251748251748	0.440211888438	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__EC1113	-0.244755244755	0.4535688617	0.952961925961	1.0
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria	0.241737905507	0.459386661676	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.237762237762	0.467101746206	0.952961925961	1.0
k__Bacteria;p__Chloroflexi;c__S085	-0.237762237762	0.467101746206	0.952961925961	1.0
k__Bacteria;p__Spirochaetes;c__[Leptospirae]	-0.237762237762	0.467101746206	0.952961925961	1.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.233939908555	0.47457176051	0.952961925961	1.0
k__Bacteria;p__Bacteroidetes;c__	0.225773823923	0.490700340939	0.952961925961	1.0
k__Bacteria;p__SBR1093;c__VHS-B5-50	0.225773823923	0.490700340939	0.952961925961	1.0
k__Bacteria;p__Bacteroidetes;c__At12OctB3	0.223776223776	0.494680360527	0.952961925961	1.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	-0.223776223776	0.494680360527	0.952961925961	1.0
k__Bacteria;p__GN02;c__	-0.218356573371	0.505545818718	0.952961925961	1.0
k__Bacteria;p__SBR1093;c__	0.216343893993	0.509605675581	0.952961925961	1.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	-0.20979020979	0.52291683283	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__BPC102	-0.202797202797	0.537271635318	0.952961925961	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.202797202797	0.537271635318	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__Solibacteres	-0.195804195804	0.551778538812	0.952961925961	1.0
k__Bacteria;p__OD1;c__ZB2	0.195804195804	0.551778538812	0.952961925961	1.0
k__Bacteria;p__OP11;c__OP11-3	-0.192757919342	0.558144464711	0.952961925961	1.0
k__Bacteria;p__OD1;c__	0.188811188811	0.56643321205	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__	-0.181818181818	0.581231228522	0.952961925961	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.181818181818	0.581231228522	0.952961925961	1.0
k__Bacteria;p__BHI80-139;c__	-0.174825174825	0.596168069697	0.952961925961	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	-0.174825174825	0.596168069697	0.952961925961	1.0
k__Bacteria;p__Chlorobi;c__	0.167832167832	0.611239128265	0.952961925961	1.0
k__Bacteria;p__Chloroflexi;c__P2-11E	-0.167832167832	0.611239128265	0.952961925961	1.0
k__Bacteria;p__GN04;c__	-0.165221073721	0.616899921765	0.952961925961	1.0
k__Archaea;p__Crenarchaeota;c__MCG	0.161267017088	0.625506055675	0.952961925961	1.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	0.161267017088	0.625506055675	0.952961925961	1.0
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.160839160839	0.62643971141	0.952961925961	1.0
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	-0.160839160839	0.62643971141	0.952961925961	1.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	-0.160167706271	0.627905881591	0.952961925961	1.0
k__Bacteria;p__GN02;c__BD1-5	0.155959939037	0.637119769249	0.952961925961	1.0
k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.155891449852	0.63727010863	0.952961925961	1.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota	-0.153846153846	0.64176504409	0.952961925961	1.0
k__Bacteria;p__Chlorobi;c__SJA-28	0.153846153846	0.64176504409	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__AT-s54	-0.146853146853	0.657210272352	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__Sva0725	0.146853146853	0.657210272352	0.952961925961	1.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae	-0.143607926009	0.664417243885	0.952961925961	1.0
k__Bacteria;p__OD1;c__ABY1	0.143607926009	0.664417243885	0.952961925961	1.0
k__Bacteria;p__Planctomycetes;c__C6	-0.13986013986	0.67277046665	0.952961925961	1.0
k__Bacteria;p__Bacteroidetes;c__BME43	-0.138812012101	0.675112262948	0.952961925961	1.0
k__Bacteria;p__Chlorobi;c__BSV26	0.138812012101	0.675112262948	0.952961925961	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.132867132867	0.688440625188	0.952961925961	1.0
k__Bacteria;p__OP3;c__PBS-25	-0.132867132867	0.688440625188	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__OS-K	-0.131013944022	0.692611103031	0.952961925961	1.0
k__Bacteria;p__Actinobacteria;c__	-0.131013944022	0.692611103031	0.952961925961	1.0
k__Bacteria;p__Kazan-3B-28;c__	0.131013944022	0.692611103031	0.952961925961	1.0
k__Bacteria;p__Lentisphaerae;c__	-0.131013944022	0.692611103031	0.952961925961	1.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.131013944022	0.692611103031	0.952961925961	1.0
k__Bacteria;p__OP8;c__	-0.131013944022	0.692611103031	0.952961925961	1.0
k__Bacteria;p__OD1;c__Mb-NB09	-0.128505279561	0.698268251643	0.952961925961	1.0
k__Bacteria;p__Armatimonadetes;c__	-0.122592131959	0.711654017171	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__RB25	-0.118881118881	0.720090486682	0.952961925961	1.0
k__Bacteria;p__Acidobacteria;c__S035	-0.118881118881	0.720090486682	0.952961925961	1.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	-0.118881118881	0.720090486682	0.952961925961	1.0
k__Bacteria;p__TM6;c__SBRH58	0.11601820541	0.72661715776	0.952961925961	1.0
k__Bacteria;p__SR1;c__	0.115702253198	0.727338399249	0.952961925961	1.0
k__Bacteria;p__Planctomycetes;c__Pla4	-0.111888111888	0.736059855053	0.952961925961	1.0
k__Archaea;p__[Parvarchaeota];c__[Micrarchaea]	0.108171946996	0.744582836075	0.952961925961	1.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108	-0.104895104895	0.752118525268	0.952961925961	1.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	0.104895104895	0.752118525268	0.952961925961	1.0
k__Bacteria;p__WS4;c__	0.102135777489	0.758478422273	0.952961925961	1.0
k__Bacteria;p__GN02;c__GKS2-174	0.0979020979021	0.768261184862	0.952961925961	1.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5	-0.0979020979021	0.768261184862	0.952961925961	1.0
k__Bacteria;p__WPS-2;c__	0.0979020979021	0.768261184862	0.952961925961	1.0
k__Bacteria;p__WS2;c__SHA-109	0.0979020979021	0.768261184862	0.952961925961	1.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	0.0935759634221	0.778287344106	0.952961925961	1.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	-0.0935759634221	0.778287344106	0.952961925961	1.0
k__Bacteria;p__Planctomycetes;c__OM190	0.0909090909091	0.784482469438	0.952961925961	1.0
k__Bacteria;p__Planctomycetes;c__vadinHA49	0.0909090909091	0.784482469438	0.952961925961	1.0
k__Bacteria;p__FBP;c__	0.0839160839161	0.800776966089	0.966270872414	1.0
k__Bacteria;p__PAUC34f;c__	-0.0783789457144	0.81372745797	0.973040777939	1.0
k__Bacteria;p__WS3;c__PRR-12	0.0769230769231	0.817139216833	0.973040777939	1.0
k__Bacteria;p__Verrucomicrobia;c__	0.0699300699301	0.833563722048	0.976792484738	1.0
k__Bacteria;p__Planctomycetes;c__Pla3	0.0629370629371	0.850044943925	0.976792484738	1.0
k__Bacteria;p__Tenericutes;c__RF3	0.0550736912404	0.868638265284	0.976792484738	1.0
k__Bacteria;p__Gemmatimonadetes;c__	0.048951048951	0.883155216193	0.976792484738	1.0
k__Bacteria;p__OP3;c__	0.0483801051264	0.884510557288	0.976792484738	1.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.046787981711	0.888291415878	0.976792484738	1.0
k__Bacteria;p__[Thermi];c__Deinococci	-0.046787981711	0.888291415878	0.976792484738	1.0
k__Bacteria;p__OP8;c__OP8_1	0.0436713146741	0.895698314329	0.976792484738	1.0
k__Bacteria;p__Acidobacteria;c__PAUC37f	-0.041958041958	0.899773031114	0.976792484738	1.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia	-0.041958041958	0.899773031114	0.976792484738	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.041958041958	0.899773031114	0.976792484738	1.0
k__Bacteria;p__Planctomycetes;c__	-0.041958041958	0.899773031114	0.976792484738	1.0
k__Bacteria;p__Acidobacteria;c__GAL08	0.0376289706539	0.910077935393	0.976792484738	1.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	-0.0367157941603	0.912253207055	0.976792484738	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	-0.034965034965	0.916425098688	0.976792484738	1.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.034965034965	0.916425098688	0.976792484738	1.0
k__Bacteria;p__Fibrobacteres;c__TG3	0.024914976531	0.940405348651	0.976792484738	1.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.020979020979	0.949809266928	0.976792484738	1.0
k__Bacteria;p__Firmicutes;c__Clostridia	0.020979020979	0.949809266928	0.976792484738	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.020979020979	0.949809266928	0.976792484738	1.0
k__Bacteria;p__Nitrospirae;c__Nitrospira	-0.020979020979	0.949809266928	0.976792484738	1.0
k__Bacteria;p__OD1;c__SM2F11	0.020979020979	0.949809266928	0.976792484738	1.0
k__Bacteria;p__OP3;c__koll11	-0.020979020979	0.949809266928	0.976792484738	1.0
k__Bacteria;p__Proteobacteria;c__	-0.020979020979	0.949809266928	0.976792484738	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.013986013986	0.966529965132	0.983262118024	1.0
k__Bacteria;p__MVP-21;c__	-0.0124813784996	0.970129331816	0.983262118024	1.0
k__Bacteria;p__Chloroflexi;c__C0119	-0.0106778470847	0.97444433161	0.983262118024	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.00699300699301	0.983262118024	0.983262118024	1.0
k__Bacteria;p__TM7;c__SC3	-0.00699300699301	0.983262118024	0.983262118024	1.0
