Feature ID	Test stat.	pval	pval_fdr	pval_bon
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188	-0.559440559441	0.0579526971128	0.864017311174	1.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales	-0.552447552448	0.0620845468878	0.864017311174	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781	0.545454545455	0.0664074915366	0.864017311174	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__	0.538461538462	0.0709247118037	0.864017311174	1.0
k__Bacteria;p__TM7;c__TM7-3;o__EW055	0.532379015324	0.0750141329358	0.864017311174	1.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	-0.531468531469	0.0756392349375	0.864017311174	1.0
k__Bacteria;p__BRC1;c__PRR-11;o__	0.531468531469	0.0756392349375	0.864017311174	1.0
k__Bacteria;p__TM6;c__SJA-4;o__	-0.531468531469	0.0756392349375	0.864017311174	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales	0.529333062183	0.0771186875452	0.864017311174	1.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales]	-0.524475524476	0.0805539315522	0.864017311174	1.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__	0.518793974015	0.0846961943011	0.864017311174	1.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	-0.517482517483	0.0856715127972	0.864017311174	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	-0.517482517483	0.0856715127972	0.864017311174	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales	0.512536660066	0.0894148450913	0.864017311174	1.0
k__Bacteria;p__GN02;c__GN07;o__	-0.510678887445	0.0908476483965	0.864017311174	1.0
k__Bacteria;p__NKB19;c__TSBW08;o__	0.507054826947	0.0936849397748	0.864017311174	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta	0.503496503497	0.096525361548	0.864017311174	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3	0.496503496503	0.102266232669	0.864017311174	1.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12	-0.48951048951	0.108219191983	0.864017311174	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__	0.48951048951	0.108219191983	0.864017311174	1.0
k__Bacteria;p__OP11;c__OP11-4;o__	0.486773761484	0.110607051008	0.864017311174	1.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__	-0.480384461415	0.116310022658	0.864017311174	1.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Elev-1554	-0.480384461415	0.116310022658	0.864017311174	1.0
k__Bacteria;p__Chloroflexi;c__SHA-26;o__	-0.480384461415	0.116310022658	0.864017311174	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	0.480384461415	0.116310022658	0.864017311174	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales	0.480384461415	0.116310022658	0.864017311174	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales	-0.480384461415	0.116310022658	0.864017311174	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	0.480384461415	0.116310022658	0.864017311174	1.0
k__Archaea;p__Crenarchaeota;c__MBGA;o__NRP-J	-0.46787981711	0.127994686617	0.913075331533	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0.46407282164	0.131690556707	0.913075331533	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	-0.461538461538	0.134186976359	0.913075331533	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.461538461538	0.134186976359	0.913075331533	1.0
k__Bacteria;p__TM7;c__TM7-3;o__	0.459076682042	0.136639541725	0.913075331533	1.0
k__Bacteria;p__OP3;c__koll11;o__GIF10	-0.457757829883	0.137964679215	0.913075331533	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	-0.447552447552	0.148484175266	0.925976739933	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88	-0.447552447552	0.148484175266	0.925976739933	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	-0.447552447552	0.148484175266	0.925976739933	1.0
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	-0.440559440559	0.155964827245	0.925976739933	1.0
k__Bacteria;p__Chlorobi;c__OPB56;o__	0.440559440559	0.155964827245	0.925976739933	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.440559440559	0.155964827245	0.925976739933	1.0
k__Bacteria;p__GN02;c__BD1-5;o__	0.436687829303	0.160202000195	0.925976739933	1.0
k__Bacteria;p__NKB19;c__;o__	0.436630545426	0.160265204988	0.925976739933	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	-0.433566433566	0.163667805474	0.930860643631	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	-0.426573426573	0.171593612325	0.947391960329	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb	-0.41958041958	0.17974257784	0.947391960329	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	0.413918677192	0.18650381023	0.947391960329	1.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	-0.405594405594	0.196710447208	0.947391960329	1.0
k__Bacteria;p__Planctomycetes;c__Pla4;o__	-0.405594405594	0.196710447208	0.947391960329	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales	0.405594405594	0.196710447208	0.947391960329	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	-0.405594405594	0.196710447208	0.947391960329	1.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Ellin6537	-0.403091720817	0.199840898905	0.947391960329	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales	-0.398601398601	0.205529155814	0.947391960329	1.0
k__Bacteria;p__GAL15;c__;o__	-0.394375976514	0.210965730388	0.947391960329	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa	0.393041832067	0.212699165383	0.947391960329	1.0
k__Bacteria;p__Firmicutes;c__AHT28;o__	0.393041832067	0.212699165383	0.947391960329	1.0
k__Bacteria;p__OP9;c__JS1;o__BA021	0.393041832067	0.212699165383	0.947391960329	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__AF420338	-0.393041832067	0.212699165383	0.947391960329	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076	0.393041832067	0.212699165383	0.947391960329	1.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales	0.393041832067	0.212699165383	0.947391960329	1.0
k__Bacteria;p__WS1;c__;o__	0.393041832067	0.212699165383	0.947391960329	1.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.391608391608	0.214570634592	0.947391960329	1.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__SJA-22	-0.384615384615	0.223834364254	0.947391960329	1.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales	-0.384615384615	0.223834364254	0.947391960329	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	-0.384615384615	0.223834364254	0.947391960329	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__	-0.384615384615	0.223834364254	0.947391960329	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.378601814488	0.231977840785	0.965094953688	1.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales	-0.377622377622	0.233319659133	0.965094953688	1.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.374303853688	0.237898175984	0.972976809642	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16	0.369500744082	0.244612775818	0.989322782198	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.367157941603	0.247925542024	0.991702168096	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles	0.363636363636	0.252951378939	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.36016300483	0.25796268751	0.994187252668	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__	0.356643356643	0.263095614473	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__p04_C01	-0.356643356643	0.263095614473	0.994187252668	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.34965034965	0.273457039956	0.994187252668	1.0
k__Bacteria;p__SR1;c__;o__	0.347106759593	0.277279416269	0.994187252668	1.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales	0.344036303121	0.281931448313	0.994187252668	1.0
k__Bacteria;p__Bacteroidetes;c__;o__	0.344036303121	0.281931448313	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales	0.344036303121	0.281931448313	0.994187252668	1.0
k__Bacteria;p__SBR1093;c__VHS-B5-50;o__	0.344036303121	0.281931448313	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.342657342657	0.284034162194	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	-0.340803478392	0.286874149897	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.338036551298	0.291140796769	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales	0.334572541987	0.296529322822	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__;o__	-0.328671328671	0.305828746876	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	0.328671328671	0.305828746876	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	-0.325744807777	0.310496128142	0.994187252668	1.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	-0.321678321678	0.317042452043	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329	-0.321678321678	0.317042452043	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales	0.321678321678	0.317042452043	0.994187252668	1.0
k__Bacteria;p__Armatimonadetes;c__OPB50;o__	-0.321263198903	0.317714693808	0.994187252668	1.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3	-0.319050064877	0.321310963326	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.314685314685	0.328464343872	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84	-0.314685314685	0.328464343872	0.994187252668	1.0
k__Bacteria;p__OP11;c__OP11-3;o__	-0.312084250362	0.332765411096	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales	0.309657565456	0.336803712599	0.994187252668	1.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114	-0.308231646069	0.33918809573	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87	-0.307692307692	0.340092171657	0.994187252668	1.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__	-0.305699202719	0.343443646684	0.994187252668	1.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Stigonematales	-0.305699202719	0.343443646684	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36	-0.305699202719	0.343443646684	0.994187252668	1.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales	-0.305699202719	0.343443646684	0.994187252668	1.0
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26	0.301031765231	0.351356476636	0.994187252668	1.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	0.301031765231	0.351356476636	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10	0.301031765231	0.351356476636	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.301031765231	0.351356476636	0.994187252668	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	0.298586459865	0.355537884781	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MKC10	0.295656197995	0.360580792164	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales	-0.290280630758	0.369922752732	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	-0.286713286713	0.376186610668	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__P2-11E;o__	-0.286713286713	0.376186610668	0.994187252668	1.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	-0.286713286713	0.376186610668	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales	0.284742588925	0.379668778428	0.994187252668	1.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__	0.27972027972	0.388612822292	0.994187252668	1.0
k__Bacteria;p__GN02;c__GKS2-174;o__	0.27972027972	0.388612822292	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.27972027972	0.388612822292	0.994187252668	1.0
k__Bacteria;p__OD1;c__Mb-NB09;o__	-0.275368456202	0.396443185521	0.994187252668	1.0
k__Bacteria;p__TM7;c__TM7-3;o__I025	0.275368456202	0.396443185521	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44	0.265734265734	0.414039862021	0.994187252668	1.0
k__Bacteria;p__WS3;c__PRR-12;o__	0.26499548313	0.415403938946	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	-0.258741258741	0.42703440301	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__BD7-11;o__	-0.258741258741	0.42703440301	0.994187252668	1.0
k__Bacteria;p__OP11;c__WCHB1-64;o__	0.252651660104	0.438499353028	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__	0.251748251748	0.440211888438	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	-0.251748251748	0.440211888438	0.994187252668	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290	-0.251748251748	0.440211888438	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93	0.251748251748	0.440211888438	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.245467110492	0.452201061412	0.994187252668	1.0
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__	0.244755244755	0.4535688617	0.994187252668	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	-0.244755244755	0.4535688617	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101	0.244755244755	0.4535688617	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b	-0.244755244755	0.4535688617	0.994187252668	1.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	-0.244755244755	0.4535688617	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__;o__	-0.238178999235	0.46629036528	0.994187252668	1.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales	0.237762237762	0.467101746206	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14	0.237762237762	0.467101746206	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.237762237762	0.467101746206	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.230769230769	0.480806848351	0.994187252668	1.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	-0.225773823923	0.490700340939	0.994187252668	1.0
k__Bacteria;p__TM7;c__;o__	0.220294764962	0.501648848875	0.994187252668	1.0
k__Bacteria;p__AC1;c__;o__	0.218356573371	0.505545818718	0.994187252668	1.0
k__Bacteria;p__GN02;c__;o__	-0.218356573371	0.505545818718	0.994187252668	1.0
k__Bacteria;p__GOUTA4;c__;o__	0.218356573371	0.505545818718	0.994187252668	1.0
k__Bacteria;p__NC10;c__12-24;o__	0.218356573371	0.505545818718	0.994187252668	1.0
k__Bacteria;p__TM6;c__SJA-4;o__YJF2-48	0.218356573371	0.505545818718	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales	-0.218343914652	0.505571311456	0.994187252668	1.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	-0.216783216783	0.508718364166	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97	-0.216783216783	0.508718364166	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46	-0.216783216783	0.508718364166	0.994187252668	1.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	-0.213556941694	0.515249241192	0.994187252668	1.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	0.212183434493	0.518039868554	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.20979020979	0.52291683283	0.994187252668	1.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	-0.20979020979	0.52291683283	0.994187252668	1.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41	-0.20979020979	0.52291683283	0.994187252668	1.0
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales	0.204271554978	0.534232381341	0.994187252668	1.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046	-0.203862515493	0.535074902092	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.202797202797	0.537271635318	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15	0.202797202797	0.537271635318	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales	0.202797202797	0.537271635318	0.994187252668	1.0
k__Bacteria;p__AD3;c__ABS-6;o__	-0.202747920748	0.537373343153	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__	0.199650043476	0.543781811043	0.994187252668	1.0
k__Bacteria;p__OD1;c__ABY1;o__	0.199650043476	0.543781811043	0.994187252668	1.0
k__Bacteria;p__PAUC34f;c__;o__	-0.19781352966	0.54759487967	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__TK17;o__	-0.195804195804	0.551778538812	0.994187252668	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87	0.195804195804	0.551778538812	0.994187252668	1.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	-0.195804195804	0.551778538812	0.994187252668	1.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	-0.195541596494	0.552326203787	0.994187252668	1.0
k__Bacteria;p__;c__;o__	0.188811188811	0.56643321205	0.994187252668	1.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11	0.188811188811	0.56643321205	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3	-0.188811188811	0.56643321205	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	0.188811188811	0.56643321205	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	0.188811188811	0.56643321205	0.994187252668	1.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	0.187151926844	0.569931599783	0.994187252668	1.0
k__Bacteria;p__WS4;c__;o__	0.182769286033	0.579210323243	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	-0.182136881768	0.580553768526	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__	0.181818181818	0.581231228522	0.994187252668	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54	0.181818181818	0.581231228522	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales	0.181818181818	0.581231228522	0.994187252668	1.0
k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13	-0.181818181818	0.581231228522	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09	0.177393718797	0.590665899881	0.994187252668	1.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.174825174825	0.596168069697	0.994187252668	1.0
k__Bacteria;p__OP3;c__PBS-25;o__	-0.174825174825	0.596168069697	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales	0.174404835717	0.597070223407	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__JG30-KF-AS9	-0.174404835717	0.597070223407	0.994187252668	1.0
k__Bacteria;p__Armatimonadetes;c__;o__	-0.171628984743	0.603040002554	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20	-0.170578839494	0.60530389994	0.994187252668	1.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__	-0.169018275649	0.608673623191	0.994187252668	1.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88	0.169018275649	0.608673623191	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.167832167832	0.611239128265	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__S085;o__	-0.167832167832	0.611239128265	0.994187252668	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL	-0.167832167832	0.611239128265	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales	-0.167832167832	0.611239128265	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MBNT15	-0.166418379995	0.614301962505	0.994187252668	1.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	-0.163757935989	0.620079774247	0.994187252668	1.0
k__Bacteria;p__OP11;c__;o__	0.157618455376	0.633482755221	0.994187252668	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales	-0.154933419345	0.639374282108	0.994187252668	1.0
k__Bacteria;p__SBR1093;c__;o__	0.153937001495	0.641565170149	0.994187252668	1.0
k__Bacteria;p__Acidobacteria;c__;o__	-0.153846153846	0.64176504409	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__	-0.153846153846	0.64176504409	0.994187252668	1.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__	0.153846153846	0.64176504409	0.994187252668	1.0
k__Bacteria;p__WS2;c__SHA-109;o__	0.153846153846	0.64176504409	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__C0119;o__	-0.153049141547	0.643519417425	0.994187252668	1.0
k__Bacteria;p__Chlorobi;c__BSV26;o__A89	0.152273894601	0.645227368533	0.994187252668	1.0
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885	-0.146853146853	0.657210272352	0.994187252668	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	-0.146853146853	0.657210272352	0.994187252668	1.0
k__Bacteria;p__Chlorobi;c__SJA-28;o__	-0.13986013986	0.67277046665	0.994187252668	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.13986013986	0.67277046665	0.994187252668	1.0
k__Bacteria;p__MVP-21;c__;o__	0.133134703996	0.687839080593	0.994187252668	1.0
k__Bacteria;p__Planctomycetes;c__;o__	-0.132867132867	0.688440625188	0.994187252668	1.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__	0.131013944022	0.692611103031	0.994187252668	1.0
k__Bacteria;p__Kazan-3B-28;c__;o__	-0.131013944022	0.692611103031	0.994187252668	1.0
