# Constructed from biom file
#OTU ID	2016_1	2016_3	2016_2	2016_4	2017_2	2017_1	2017_3	2017_4	2017_5	2017_6	2017_7	2017_8
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	4.90491472455e-06	0.0	0.0	2.6911380823e-06	9.14058401019e-07	1.22156054359e-06	0.0	0.0	1.67340771073e-06	1.9650206671e-06	2.76187780072e-06	2.78664084379e-06
k__Bacteria;p__Actinobacteria;c__MB-A2-108	0.0076509662682	0.00402358159841	0.0063939518741	0.0149142872521	0.0095007230202	0.01492136204	0.00127595891556	0.00828264585783	0.0175356394007	0.00280015445062	0.0125306395819	0.031908895422
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	4.20421262105e-06	0.0	5.17393742847e-06	0.0	9.14058401019e-07	0.0	7.20880743257e-06	0.0	0.0	0.0	0.0	5.57328168759e-06
k__Bacteria;p__Actinobacteria;c__OPB41	1.40140420702e-06	1.2724799489e-06	3.10436245708e-06	0.0	0.0	0.0	5.76704594606e-06	1.1358537929e-05	0.0	0.0	6.90469450179e-06	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.003716523957	0.00126866250905	0.00179432150019	0.00301945692833	0.00165353164744	0.000991907161399	0.000142734387165	0.0012164994122	0.00171356949579	5.60030890125e-05	0.00204240863363	0.00518686749058
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.025054304413	0.0146831461303	0.0229464124953	0.0525067951237	0.0537585167392	0.0404837379753	0.00968142838194	0.0389370680206	0.0447887573776	0.0579779347829	0.0464202611355	0.0707026514888
k__Bacteria;p__Armatimonadetes;c__	1.61161483807e-05	3.81743984669e-06	4.65654368562e-05	1.07645523292e-05	0.0	1.22156054359e-05	0.0	5.6792689645e-06	5.02022313218e-06	2.75102893395e-05	6.90469450179e-06	4.64440140632e-06
k__Bacteria;p__Armatimonadetes;c__0319-6E2	0.000353153860168	0.00048481486053	0.000381836582221	0.000409052988509	0.000223030249849	0.000113605130554	1.29758533786e-05	9.88192799823e-05	0.000421698743103	0.000191589515043	8.28563340215e-05	0.000474657823726
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	1.75175525877e-05	4.19918383136e-05	7.450469897e-05	0.00010495438521	8.31793144928e-05	5.1305542831e-05	8.93892121639e-05	2.72604910296e-05	2.34277079502e-05	0.000165061736037	1.10475112029e-05	7.43104225012e-06
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes	4.76477430385e-05	0.000171784793101	0.000150044185426	8.61164186334e-05	0.000454287025307	0.000151473507406	8.65056891908e-06	0.000103362695154	6.52629007184e-05	0.000792885839177	7.3189761719e-05	3.71552112506e-05
k__Bacteria;p__Armatimonadetes;c__OPB50	0.0	7.63487969338e-06	0.0	0.0	3.65623360408e-06	0.0	0.0	0.0	0.0	1.57201653368e-05	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SHA-37	7.00702103508e-07	0.0	0.0	0.0	3.65623360408e-05	3.66468163078e-06	0.00769035576906	1.1358537929e-06	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__Armatimonadetes;c__SJA-176	1.40140420702e-06	0.0	7.24351239986e-06	2.6911380823e-06	5.48435040612e-06	2.44312108719e-06	0.0	3.4075613787e-06	1.67340771073e-06	6.87757233487e-06	0.0	4.64440140632e-06
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.000191992376361	8.52561565761e-05	0.000211096647082	0.000166850561102	0.000582255201449	0.000340815391663	5.0461652028e-05	0.000196502706172	0.000235950487213	0.00056690846246	0.000183664873748	0.000292597288598
k__Bacteria;p__BHI80-139;c__	5.46547640736e-05	0.000145062714174	0.000166600785197	4.84404854813e-05	0.000106030774518	7.20720720721e-05	1.15340918921e-05	5.45209820592e-05	7.69767546935e-05	6.87757233487e-05	5.79994338151e-05	3.25108098443e-05
k__Bacteria;p__BRC1;c__PRR-11	0.000301301904508	0.000225228950955	0.000359071257536	0.000169541699185	0.000397615404443	0.000171018476103	0.0178273807807	0.000151068554456	9.203742409e-05	8.3513378352e-05	0.000157427034641	4.45862535007e-05
k__Bacteria;p__Bacteroidetes;c__	2.80280841403e-06	0.0	1.03478748569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__At12OctB3	1.47147441737e-05	2.03596791824e-05	7.24351239986e-06	1.61468284938e-05	0.000124311942539	5.49702244617e-05	0.00112889924394	3.4075613787e-06	1.17138539751e-05	1.9650206671e-06	2.07140835054e-05	2.04353661878e-05
k__Bacteria;p__Bacteroidetes;c__BME43	2.10210631052e-06	7.63487969338e-06	3.10436245708e-06	1.61468284938e-05	2.46795768275e-05	1.22156054359e-06	0.0	0.0	5.02022313218e-06	0.0	2.76187780072e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	2.52252757263e-05	4.58092781603e-05	2.89740495994e-05	1.88379665761e-05	1.91952264214e-05	2.32096503283e-05	0.00218859393653	4.08907365444e-05	1.17138539751e-05	1.9650206671e-05	0.000229235857459	6.03772182822e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0256050562664	0.0067505061289	0.0188631410767	0.0112731774267	0.0193277648896	0.0287323255459	0.00922294822923	0.0271616717496	0.024609133794	0.00842895615155	0.031113934364	0.00852990762286
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.00627548803902	0.00341406370289	0.00422193294163	0.00362227185877	0.0059167000298	0.00666605588639	0.0271555775985	0.00618813146372	0.00436592071729	0.00618490254971	0.00860048747143	0.00227297004826
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.00937679554914	0.0047883420477	0.00405947130638	0.00242740655023	0.0201686986185	0.0106116964422	0.0297622823661	0.0167424849073	0.00819969778257	0.0115160036196	0.0109439407853	0.00393380799116
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	4.1341424107e-05	0.0	3.00088370851e-05	1.07645523292e-05	0.000121569767336	9.40601618568e-05	5.76704594606e-06	2.61246372367e-05	3.6814969636e-05	1.37551446697e-05	2.48569002065e-05	8.35992253138e-06
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.0	0.0	0.0	0.0	1.82811680204e-06	0.0	5.91122209471e-05	1.1358537929e-06	1.67340771073e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0234553022128	0.0234365356988	0.0256140946334	0.0286094889529	0.07141629693	0.0616387234692	0.287965905224	0.0617472838896	0.0365070626172	0.0387207322453	0.0702207430832	0.0191144984279
k__Bacteria;p__Chlamydiae;c__Chlamydiia	7.00702103508e-06	5.08991979559e-06	8.27829988555e-06	1.07645523292e-05	7.40387304826e-05	5.98564666361e-05	0.000333046903385	3.29397599941e-05	3.84883773467e-05	4.71604960105e-05	8.14753951211e-05	0.000126327718252
k__Bacteria;p__Chlorobi;c__	0.000224925375226	8.14387167294e-05	0.000162461635254	9.1498694798e-05	0.000558489683023	0.000276072682852	0.000709346651365	0.000179464899278	0.000493655274665	0.000643544268477	0.000332806274986	0.000194135978784
k__Bacteria;p__Chlorobi;c__BSV26	3.50351051754e-06	5.85340776493e-05	5.17393742847e-06	0.0	0.000150819636168	1.22156054359e-06	0.0	6.8151227574e-06	6.35894930077e-05	0.0	1.24284501032e-05	0.0
k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.0	0.0	2.06957497139e-06	0.0	0.0	0.0	0.0	0.0	4.01617850575e-05	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56	4.06407220034e-05	4.70817581092e-05	2.79392621137e-05	3.76759331521e-05	0.000173671096194	2.80958925027e-05	0.000149943194597	4.08907365444e-05	4.01617850575e-05	0.0	7.73325784201e-05	3.34396901255e-05
k__Bacteria;p__Chlorobi;c__SJA-28	4.20421262105e-05	0.000178147192846	0.000172809510111	0.000252966979736	0.000345514075585	0.00135104596122	5.91122209471e-05	0.000920041572249	0.000640915153209	4.91255166776e-06	0.000439138570314	0.000395702999819
k__Bacteria;p__Chloroflexi;c__	2.10210631052e-06	8.90735964228e-06	9.31308737125e-06	1.34556904115e-05	1.82811680204e-06	0.0	0.0	1.1358537929e-06	1.67340771073e-06	3.93004133421e-06	4.14281670108e-06	4.64440140632e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.00204815224855	0.000895825884024	0.00252695104006	0.00195107510966	0.00160874278579	0.00110551229195	0.00065744323785	0.00099500792258	0.00159977777146	0.000402829236756	0.00289720981295	0.00194321754841
k__Bacteria;p__Chloroflexi;c__C0119	0.0	6.36239974449e-06	0.0	0.0	7.86090224877e-05	3.05390135899e-05	1.44176148651e-06	5.6792689645e-05	2.34277079502e-05	0.0	8.00944562208e-05	3.80840915319e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.000259960480401	0.000614607815317	0.000830934351012	0.000247584703571	0.000341857841981	0.000222324018934	3.17187527033e-05	0.000103362695154	0.000162320547941	0.000184711942708	0.00019333144605	0.000229433429472
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.00625446697591	0.00851034589822	0.00890952025183	0.00971769961517	0.00501086815439	0.0053296686517	0.000736740119609	0.00397889583653	0.00615981378319	0.00388681087953	0.00664783986633	0.00830883411591
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.00308168785123	0.001842550966	0.00306400574514	0.00528808633171	0.000903089700207	0.0006865170255	0.000364765656088	0.000582692995758	0.00280965154631	9.82510333552e-06	0.00211283651755	0.00263523335795
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	5.60561682806e-06	7.88937568316e-05	0.000114861410912	8.07341424689e-06	4.29607448479e-05	8.55092380516e-06	5.76704594606e-06	1.59019531006e-05	1.67340771073e-06	0.000486342615108	5.3856617114e-05	0.000121683316846
k__Bacteria;p__Chloroflexi;c__P2-11E	7.70772313858e-05	1.2724799489e-06	4.55306493705e-05	1.61468284938e-05	5.11872704571e-05	5.00839822874e-05	0.0	7.9509765503e-06	9.203742409e-05	2.25977376717e-05	1.79522057047e-05	9.38169084078e-05
k__Bacteria;p__Chloroflexi;c__S085	0.00432753619126	0.00202960551849	0.00318093673102	0.0027207406012	0.00166632846506	0.00182867613376	0.000224914791896	0.00207406902583	0.00331669408266	0.00340832834709	0.00469657320012	0.00466669453308
k__Bacteria;p__Chloroflexi;c__SAR202	2.38238715193e-05	0.0	0.0	2.6911380823e-06	0.0	0.0	0.0	1.1358537929e-06	5.02022313218e-06	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__SHA-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87757233487e-06	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.00149389688468	0.00278673108808	0.00271424757498	0.00201028014747	0.0019752802046	0.00200702397313	0.000278259966897	0.00132554137631	0.00167340771073	0.00416093126259	0.00187945784339	0.00225996572432
k__Bacteria;p__Chloroflexi;c__TK17	0.00040150230531	0.000310485107531	0.00058155056696	0.000382141607686	0.00016178833698	5.1305542831e-05	8.50639277043e-05	0.00021921978203	0.000172360994205	0.000525643028451	0.000190569568249	0.000101247950658
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.00212663088415	0.000668051973171	0.00206647060893	0.00145590570252	0.000593223902262	0.000340815391663	0.00586220220416	0.000387326143379	0.000408311481418	0.000148359060366	0.000566184949147	0.000649287316604
k__Bacteria;p__Cyanobacteria;c__4C0d-2	0.000241041523607	0.000321937427071	0.000245244634109	0.000177615113431	0.000606020719876	0.00062543899832	7.20880743257e-05	0.000457749078539	0.000510389351772	0.000556100848791	0.000454328898218	0.000342756823787
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.00232142606892	0.000262130869473	0.00391770542084	0.00039828843618	0.00326684472524	0.0006388761643	0.0104960236218	0.000672425445397	0.000585692698755	0.000842011355854	0.000791277989905	0.0013041479149
k__Bacteria;p__Cyanobacteria;c__ML635J-21	0.000117017251286	0.000139972794379	0.000117965773369	8.07341424689e-05	0.000473482251728	0.000389677813407	0.0017964348122	0.000179464899278	0.000140566247701	8.64609093526e-05	6.90469450179e-05	8.26703450326e-05
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae	3.43344030719e-05	1.14523195401e-05	0.000512219805419	4.5749347399e-05	3.29061024367e-05	0.0	7.20880743257e-06	7.9509765503e-06	0.0	9.82510333552e-07	1.79522057047e-05	1.85776056253e-06
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	7.00702103508e-07	0.0	1.03478748569e-06	0.0	0.000133452526549	0.0	1.87428993247e-05	0.0	0.0	1.9650206671e-06	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.0	0.0	0.0	2.6911380823e-06	1.55389928173e-05	0.0	2.88352297303e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.000764465994927	0.000909823163462	0.000883708512783	0.0010037945047	0.002871971496	0.0035083218812	0.000393600885818	0.00275444544778	0.00342546558386	0.00504027801112	0.00372163033647	0.00176115701328
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	5.60561682806e-06	0.0	1.03478748569e-06	0.0	0.0	1.22156054359e-06	0.0	0.0	1.17138539751e-05	0.0	0.0	8.35992253138e-06
k__Bacteria;p__FBP;c__	8.40842524209e-06	1.2724799489e-05	5.17393742847e-06	4.03670712344e-05	0.000306209564341	8.4287677508e-05	0.00279557552235	7.9509765503e-06	1.33872616858e-05	0.000124778812361	0.0	3.71552112506e-06
k__Bacteria;p__FCPU426;c__	0.0	0.0	0.0	0.0	3.65623360408e-06	2.80958925027e-05	0.0	5.6792689645e-06	0.0	0.000177834370373	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	0.000704205614025	0.000731675970616	0.000971665449067	0.00132134879841	0.000754098180841	0.000484959535807	0.000853522800016	0.000557704212314	0.000473574382136	0.00097072020955	0.000426710120211	0.000290739528036
k__Bacteria;p__Fibrobacteres;c__TG3	1.54154462772e-05	0.0	1.3452237314e-05	5.38227616459e-06	1.82811680204e-06	7.32936326157e-06	0.0	2.2717075858e-06	0.0	0.0	1.38093890036e-06	2.78664084379e-06
k__Bacteria;p__Firmicutes;c__AHT28	1.40140420702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.0117514749779	0.00366728721272	0.00839316129646	0.00201297128556	0.0045730341803	0.00287921820125	0.00333911960277	0.00210246537066	0.00197796791408	0.00587737681531	0.00158255597981	0.0152271344508
k__Bacteria;p__Firmicutes;c__Clostridia	0.00218548986084	0.000506447019661	0.00127071903243	0.000430582093167	0.00054660692381	0.000601007787448	0.00117215208854	0.000407771511651	0.000316274057328	0.000562978421126	0.000548232743442	0.00139053378105
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	6.30631893157e-06	6.36239974449e-06	0.0	5.38227616459e-06	5.48435040612e-06	3.66468163078e-06	1.44176148651e-06	6.8151227574e-06	1.67340771073e-06	1.9650206671e-06	1.38093890036e-06	1.85776056253e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.82510333552e-07	0.0	3.71552112506e-06
k__Bacteria;p__GAL15;c__	6.30631893157e-06	0.0	1.86261747425e-05	2.96025189052e-05	4.5702920051e-06	2.44312108719e-06	0.0	0.0	1.33872616858e-05	7.86008266842e-06	8.28563340215e-06	1.95064859066e-05
k__Bacteria;p__GN02;c__	0.0	0.0	0.0	2.6911380823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__3BR-5F	0.0	2.54495989779e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__GN02;c__BD1-5	1.40140420702e-06	2.54495989779e-06	2.06957497139e-06	0.0	0.0	0.0	0.0	1.1358537929e-06	0.0	0.0	2.76187780072e-06	0.0
k__Bacteria;p__GN02;c__GKS2-174	2.03203610017e-05	1.90871992335e-05	3.31131995422e-05	5.38227616459e-06	4.5702920051e-06	1.22156054359e-05	2.88352297303e-06	9.0868303432e-06	6.69363084291e-06	9.82510333552e-06	1.24284501032e-05	4.64440140632e-06
k__Bacteria;p__GN02;c__GN07	0.0	0.0	0.0	0.0	1.82811680204e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.28880281265e-07
k__Bacteria;p__GN04;c__	0.0	0.0	2.06957497139e-06	0.0	0.0	0.0	0.0	0.0	1.33872616858e-05	0.0	0.0	4.08707323757e-05
k__Bacteria;p__GOUTA4;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67340771073e-06	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__	0.00104544753843	0.00010434335581	0.00046151521862	0.000653946553998	0.000563974033429	9.52817224004e-05	3.46022756763e-05	0.00033280516132	0.00278455043065	5.89506200131e-06	0.000684945694578	0.00180202774565
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.011745168659	0.00432897678615	0.00823380402367	0.0106461422536	0.00716438974719	0.0086388761643	0.0012081961257	0.0082065436537	0.0110511845216	0.00440754135632	0.0145040012705	0.0132523349728
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.00120170410752	0.000128520474839	0.000600176741703	0.000705078177561	0.000329975082768	0.000477630172545	9.94815425694e-05	0.000498639815083	0.00136048046882	0.000109058647024	0.00149003307349	0.000878720746077
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	4.8348445142e-05	2.16321591313e-05	5.27741617704e-05	2.6911380823e-05	0.000750441947237	3.42036952206e-05	0.000468572483117	1.59019531006e-05	4.35086004789e-05	0.0	1.65712668043e-05	2.87952887192e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.00108678896254	7.63487969338e-06	0.00034354944525	0.000137248042197	0.000692856267973	7.94014353336e-05	0.00201558255815	8.97324496391e-05	0.00156463620953	2.94753100066e-06	0.000175379240346	0.000267517521004
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.00626848101798	0.00220902519129	0.00508184134224	0.00386985656234	0.00608488677559	0.00491555962742	0.00779416259609	0.00412201341443	0.00725756924143	0.00831793248385	0.0092398621823	0.00340341735055
k__Bacteria;p__Kazan-3B-28;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2717075858e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__	0.0	0.0	3.10436245708e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2717075858e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__MVP-21;c__	2.80280841403e-06	0.0	3.10436245708e-06	5.38227616459e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.76187780072e-06	0.0
k__Bacteria;p__NC10;c__12-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67340771073e-06	0.0	0.0	0.0
k__Bacteria;p__NKB19;c__	9.80982944911e-06	7.63487969338e-06	2.3800112171e-05	0.0	4.5702920051e-06	6.10780271797e-06	0.0	6.8151227574e-06	1.50606693966e-05	0.0	1.38093890036e-05	5.57328168759e-06
k__Bacteria;p__NKB19;c__TSBW08	1.75175525877e-05	3.81743984669e-06	7.24351239986e-06	2.6911380823e-06	1.82811680204e-05	0.0	5.6228697974e-05	4.5434151716e-06	1.8407484818e-05	0.0	0.0	2.78664084379e-06
k__Bacteria;p__Nitrospirae;c__Nitrospira	0.0259161680003	0.0507897646803	0.027522242757	0.0415484808526	0.0119595401189	0.0218781493358	0.000686278467581	0.0199387774806	0.0296025824028	0.0134515489767	0.0264767415366	0.0234003520456
